Type;Class;Variable1;Variable2;Variable3;Frequency;Frequency_Difference;
U;0;(fnlwgt, '\'(206692.5-276793.5]\'');(marital_status, Separated);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0003;;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, Self-emp-inc);(occupation, Transport-moving);0.0003;;
U;0;(education_num, 7);(sex, Female);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0003;;
U;0;(age, '\'(34.5-39.5]\'');(type_employer, State-gov);(occupation, Tech-support);0.0003;;
U;0;(education_num, 6);(marital_status, Divorced);(occupation, Farming-fishing);0.0003;;
U;0;(type_employer, Federal-gov);(relationship, Unmarried);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0003;;
U;0;(age, '\'(39.5-45.5]\'');(fnlwgt, '\'(138590-176261.5]\'');(marital_status, Married-spouse-absent);0.0003;;
U;0;(type_employer, Private);(marital_status, Widowed);(occupation, Protective-serv);0.0003;;
U;0;(fnlwgt, '\'(176261.5-206692.5]\'');(marital_status, Married-spouse-absent);(occupation, Other-service);0.0003;;
U;0;(education_num, 13);(marital_status, Separated);(occupation, Adm-clerical);0.0003;;
U;0;(age, '\'(45.5-52.5]\'');(fnlwgt, '\'(138590-176261.5]\'');(race, Amer-Indian-Eskimo);0.0003;;
U;0;(type_employer, State-gov);(marital_status, Married-spouse-absent);(occupation, Other-service);0.0003;;
U;0;(type_employer, State-gov);(marital_status, Married-spouse-absent);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0003;;
U;0;(fnlwgt, '\'(96945-138590]\'');(marital_status, Married-spouse-absent);(occupation, Other-service);0.0003;;
U;0;(fnlwgt, '\'(96945-138590]\'');(marital_status, Married-spouse-absent);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0003;;
U;0;(education_num, 11);(marital_status, Never-married);(occupation, Transport-moving);0.0003;;
U;0;(occupation, Sales);(race, Amer-Indian-Eskimo);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0003;;
U;0;(type_employer, Self-emp-inc);(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 6);0.0003;;
U;0;(age, '\'(52.5-inf)\'');(fnlwgt, '\'(96945-138590]\'');(race, Asian-Pac-Islander);0.0003;;
U;0;(type_employer, Self-emp-not-inc);(fnlwgt, '\'(96945-138590]\'');(race, Amer-Indian-Eskimo);0.0003;;
U;0;(age, '\'(45.5-52.5]\'');(education_num, 5);(occupation, Sales);0.0003;;
U;0;(type_employer, Local-gov);(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 5);0.0003;;
U;0;(type_employer, Local-gov);(education_num, 5);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0003;;
U;0;(fnlwgt, '\'(96945-138590]\'');(marital_status, Separated);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0003;;
U;0;(type_employer, Self-emp-not-inc);(occupation, Prof-specialty);(relationship, Other-relative);0.0003;;
U;0;(education_num, 11);(occupation, Prof-specialty);(relationship, Other-relative);0.0003;;
U;0;(education_num, 12);(relationship, Unmarried);(race, Amer-Indian-Eskimo);0.0003;;
U;0;(relationship, Not-in-family);(race, Amer-Indian-Eskimo);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0003;;
U;0;(education_num, 14);(marital_status, Widowed);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0003;;
U;0;(age, '\'(-inf-27.5]\'');(type_employer, State-gov);(education_num, 7);0.0003;;
U;0;(type_employer, State-gov);(education_num, 7);(marital_status, Never-married);0.0003;;
U;0;(age, '\'(45.5-52.5]\'');(marital_status, Widowed);(occupation, Tech-support);0.0003;;
U;0;(age, '\'(39.5-45.5]\'');(fnlwgt, '\'(276793.5-inf)\'');(education_num, 4);0.0003;;
U;0;(age, '\'(27.5-34.5]\'');(type_employer, Federal-gov);(marital_status, Separated);0.0003;;
U;0;(age, '\'(34.5-39.5]\'');(education_num, 11);(race, Asian-Pac-Islander);0.0003;;
U;0;(marital_status, Separated);(occupation, Other-service);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0003;;
U;0;(age, '\'(34.5-39.5]\'');(marital_status, Married-spouse-absent);(occupation, Other-service);0.0003;;
U;0;(fnlwgt, '\'(138590-176261.5]\'');(marital_status, Married-spouse-absent);(occupation, Other-service);0.0003;;
U;0;(type_employer, Local-gov);(marital_status, Widowed);(occupation, Transport-moving);0.0003;;
U;0;(type_employer, State-gov);(marital_status, Never-married);(occupation, Farming-fishing);0.0003;;
U;0;(type_employer, State-gov);(occupation, Farming-fishing);(relationship, Own-child);0.0003;;
U;0;(type_employer, State-gov);(marital_status, Never-married);(occupation, Machine-op-inspct);0.0003;;
U;0;(type_employer, State-gov);(occupation, Machine-op-inspct);(relationship, Own-child);0.0003;;
U;0;(education_num, 8);(occupation, Other-service);(relationship, Wife);0.0003;;
U;0;(age, '\'(27.5-34.5]\'');(education_num, 5);(occupation, Transport-moving);0.0003;;
U;0;(age, '\'(-inf-27.5]\'');(fnlwgt, '\'(176261.5-206692.5]\'');(race, Amer-Indian-Eskimo);0.0003;;
U;0;(fnlwgt, '\'(276793.5-inf)\'');(marital_status, Never-married);(race, Amer-Indian-Eskimo);0.0003;;
U;0;(fnlwgt, '\'(-inf-96945]\'');(marital_status, Separated);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0003;;
U;0;(education_num, 7);(race, Amer-Indian-Eskimo);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0003;;
U;0;(education_num, 12);(marital_status, Separated);(occupation, Other-service);0.0003;;
U;0;(marital_status, Married-spouse-absent);(race, Black);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0003;;
U;0;(type_employer, State-gov);(education_num, 10);(marital_status, Married-spouse-absent);0.0003;;
U;0;(age, '\'(27.5-34.5]\'');(education_num, 10);(race, Other);0.0003;;
U;0;(age, '\'(27.5-34.5]\'');(type_employer, Local-gov);(relationship, Other-relative);0.0003;;
U;0;(type_employer, Self-emp-inc);(education_num, 12);(relationship, Not-in-family);0.0003;;
U;0;(relationship, Other-relative);(race, Other);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0003;;
U;0;(fnlwgt, '\'(276793.5-inf)\'');(occupation, Sales);(race, Amer-Indian-Eskimo);0.0003;;
U;0;(fnlwgt, '\'(276793.5-inf)\'');(marital_status, Married-spouse-absent);(occupation, Other-service);0.0003;;
U;0;(education_num, 9);(marital_status, Married-spouse-absent);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0003;;
U;1;(age, '\'(27.5-34.5]\'');(type_employer, Federal-gov);(education_num, 14);0.0002;;
U;1;(type_employer, State-gov);(education_num, 15);(relationship, Wife);0.0002;;
U;1;(type_employer, State-gov);(education_num, 15);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0002;;
U;1;(age, '\'(52.5-inf)\'');(education_num, 8);(hr_worked_per_week, '\'(52.5-inf)\'');0.0002;;
U;1;(age, '\'(34.5-39.5]\'');(education_num, 14);(marital_status, Separated);0.0002;;
U;1;(age, '\'(45.5-52.5]\'');(education_num, 15);(race, Black);0.0002;;
U;1;(age, '\'(34.5-39.5]\'');(race, Asian-Pac-Islander);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0002;;
U;1;(education_num, 14);(race, Asian-Pac-Islander);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0002;;
U;1;(marital_status, Married-civ-spouse);(race, Other);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0002;;
U;1;(age, '\'(45.5-52.5]\'');(type_employer, Self-emp-not-inc);(occupation, Machine-op-inspct);0.0002;;
U;1;(type_employer, Self-emp-inc);(occupation, Prof-specialty);(race, Black);0.0002;;
U;1;(education_num, 16);(relationship, Husband);(race, Black);0.0002;;
U;1;(education_num, 16);(race, Black);(sex, Male);0.0002;;
U;1;(type_employer, Self-emp-inc);(occupation, Exec-managerial);(relationship, Other-relative);0.0002;;
U;1;(age, '\'(39.5-45.5]\'');(type_employer, Self-emp-inc);(relationship, Wife);0.0002;;
U;1;(education_num, 13);(occupation, Handlers-cleaners);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0002;;
U;1;(type_employer, Local-gov);(education_num, 14);(occupation, Tech-support);0.0002;;
U;1;(education_num, 14);(occupation, Tech-support);(race, Black);0.0002;;
U;1;(age, '\'(34.5-39.5]\'');(type_employer, Self-emp-not-inc);(occupation, Adm-clerical);0.0002;;
U;1;(marital_status, Married-civ-spouse);(relationship, Own-child);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0002;;
U;1;(age, '\'(27.5-34.5]\'');(type_employer, Self-emp-inc);(education_num, 14);0.0002;;
U;1;(type_employer, Self-emp-inc);(education_num, 14);(marital_status, Separated);0.0002;;
U;1;(type_employer, Self-emp-inc);(occupation, Other-service);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0002;;
U;1;(type_employer, Self-emp-inc);(education_num, 8);(occupation, Sales);0.0002;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 16);(marital_status, Separated);0.0002;;
U;1;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 16);(marital_status, Separated);0.0002;;
U;1;(age, '\'(45.5-52.5]\'');(education_num, 15);(occupation, Other-service);0.0002;;
U;1;(type_employer, Self-emp-inc);(education_num, 15);(marital_status, Never-married);0.0002;;
U;1;(education_num, 14);(marital_status, Divorced);(occupation, Tech-support);0.0002;;
U;1;(education_num, 15);(marital_status, Married-civ-spouse);(race, Asian-Pac-Islander);0.0002;;
U;1;(education_num, 15);(relationship, Husband);(race, Asian-Pac-Islander);0.0002;;
U;1;(fnlwgt, '\'(276793.5-inf)\'');(education_num, 15);(occupation, Tech-support);0.0002;;
U;1;(education_num, 15);(occupation, Tech-support);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0002;;
U;1;(education_num, 16);(marital_status, Married-civ-spouse);(occupation, Adm-clerical);0.0002;;
U;1;(education_num, 16);(occupation, Adm-clerical);(relationship, Husband);0.0002;;
U;1;(type_employer, Self-emp-inc);(education_num, 16);(occupation, Exec-managerial);0.0002;;
U;1;(type_employer, Self-emp-not-inc);(fnlwgt, '\'(176261.5-206692.5]\'');(occupation, Protective-serv);0.0002;;
U;1;(type_employer, Self-emp-not-inc);(occupation, Protective-serv);(hr_worked_per_week, '\'(52.5-inf)\'');0.0002;;
U;1;(type_employer, Self-emp-not-inc);(occupation, Tech-support);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0002;;
U;1;(type_employer, Federal-gov);(education_num, 14);(occupation, Protective-serv);0.0002;;
U;1;(age, '\'(27.5-34.5]\'');(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 3);0.0002;;
U;1;(age, '\'(27.5-34.5]\'');(education_num, 3);(marital_status, Married-civ-spouse);0.0002;;
U;1;(age, '\'(27.5-34.5]\'');(education_num, 3);(relationship, Husband);0.0002;;
U;1;(age, '\'(27.5-34.5]\'');(education_num, 3);(sex, Male);0.0002;;
U;1;(age, '\'(27.5-34.5]\'');(education_num, 3);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0002;;
U;1;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 3);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0002;;
U;1;(type_employer, Local-gov);(fnlwgt, '\'(-inf-96945]\'');(education_num, 16);0.0002;;
U;1;(education_num, 14);(relationship, Wife);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0002;;
U;1;(type_employer, Self-emp-not-inc);(marital_status, Married-spouse-absent);(relationship, Own-child);0.0002;;
U;1;(age, '\'(27.5-34.5]\'');(occupation, Other-service);(race, Asian-Pac-Islander);0.0002;;
U;1;(occupation, Other-service);(race, Asian-Pac-Islander);(hr_worked_per_week, '\'(52.5-inf)\'');0.0002;;
U;1;(type_employer, Federal-gov);(education_num, 11);(occupation, Protective-serv);0.0002;;
U;1;(age, '\'(45.5-52.5]\'');(education_num, 15);(relationship, Wife);0.0002;;
U;1;(type_employer, Local-gov);(education_num, 15);(relationship, Wife);0.0002;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 16);(marital_status, Divorced);0.0002;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 6);(occupation, Exec-managerial);0.0002;;
U;1;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 6);(occupation, Exec-managerial);0.0002;;
U;1;(education_num, 15);(marital_status, Separated);(sex, Male);0.0002;;
U;1;(education_num, 15);(marital_status, Separated);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0002;;
U;1;(fnlwgt, '\'(138590-176261.5]\'');(education_num, 16);(race, Black);0.0002;;
U;1;(education_num, 16);(race, Black);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0002;;
U;1;(type_employer, State-gov);(occupation, Protective-serv);(race, Amer-Indian-Eskimo);0.0002;;
U;1;(age, '\'(-inf-27.5]\'');(type_employer, Self-emp-inc);(education_num, 11);0.0002;;
U;1;(type_employer, State-gov);(occupation, Tech-support);(relationship, Wife);0.0002;;
U;1;(education_num, 8);(occupation, Tech-support);(relationship, Wife);0.0002;;
U;1;(age, '\'(34.5-39.5]\'');(type_employer, Federal-gov);(occupation, Protective-serv);0.0002;;
U;1;(age, '\'(39.5-45.5]\'');(type_employer, Self-emp-not-inc);(occupation, Tech-support);0.0002;;
U;1;(age, '\'(27.5-34.5]\'');(type_employer, Federal-gov);(marital_status, Married-AF-spouse);0.0002;;
U;1;(education_num, 10);(marital_status, Married-AF-spouse);(relationship, Wife);0.0002;;
U;1;(education_num, 10);(marital_status, Married-AF-spouse);(sex, Female);0.0002;;
U;1;(education_num, 14);(marital_status, Separated);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0002;;
U;1;(age, '\'(34.5-39.5]\'');(type_employer, Local-gov);(education_num, 16);0.0002;;
U;1;(age, '\'(34.5-39.5]\'');(fnlwgt, '\'(-inf-96945]\'');(education_num, 16);0.0002;;
U;1;(type_employer, Federal-gov);(fnlwgt, '\'(276793.5-inf)\'');(occupation, Sales);0.0002;;
U;1;(type_employer, Federal-gov);(education_num, 14);(occupation, Sales);0.0002;;
U;1;(type_employer, Self-emp-inc);(fnlwgt, '\'(96945-138590]\'');(race, Black);0.0002;;
U;1;(type_employer, Self-emp-inc);(education_num, 11);(race, Black);0.0002;;
U;1;(education_num, 16);(marital_status, Married-spouse-absent);(sex, Male);0.0002;;
U;1;(education_num, 16);(relationship, Unmarried);(hr_worked_per_week, '\'(52.5-inf)\'');0.0002;;
U;1;(education_num, 10);(race, Asian-Pac-Islander);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0002;;
U;1;(type_employer, Self-emp-inc);(fnlwgt, '\'(176261.5-206692.5]\'');(occupation, Tech-support);0.0002;;
U;1;(age, '\'(27.5-34.5]\'');(type_employer, Local-gov);(education_num, 15);0.0002;;
U;1;(education_num, 16);(occupation, Craft-repair);(hr_worked_per_week, '\'(52.5-inf)\'');0.0002;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 14);(occupation, Transport-moving);0.0002;;
U;1;(type_employer, State-gov);(fnlwgt, '\'(-inf-96945]\'');(occupation, Farming-fishing);0.0002;;
U;1;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 13);(race, Amer-Indian-Eskimo);0.0002;;
U;1;(type_employer, State-gov);(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 15);0.0002;;
U;1;(type_employer, Self-emp-inc);(education_num, 15);(relationship, Wife);0.0002;;
U;1;(type_employer, Self-emp-inc);(education_num, 15);(sex, Female);0.0002;;
U;1;(type_employer, Self-emp-inc);(relationship, Wife);(hr_worked_per_week, '\'(52.5-inf)\'');0.0002;;
U;1;(education_num, 15);(relationship, Wife);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0002;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 14);(race, Amer-Indian-Eskimo);0.0002;;
U;1;(age, '\'(45.5-52.5]\'');(occupation, Sales);(race, Asian-Pac-Islander);0.0002;;
U;1;(marital_status, Divorced);(occupation, Tech-support);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0002;;
U;1;(type_employer, State-gov);(education_num, 11);(occupation, Machine-op-inspct);0.0002;;
U;1;(occupation, Sales);(relationship, Other-relative);(race, Asian-Pac-Islander);0.0002;;
U;1;(occupation, Craft-repair);(relationship, Wife);(race, Black);0.0002;;
U;1;(type_employer, Federal-gov);(race, Asian-Pac-Islander);(hr_worked_per_week, '\'(52.5-inf)\'');0.0002;;
U;1;(type_employer, Local-gov);(occupation, Tech-support);(relationship, Wife);0.0002;;
U;1;(type_employer, Local-gov);(occupation, Tech-support);(hr_worked_per_week, '\'(-inf-37.5]\'');0.0002;;
U;1;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 16);(relationship, Wife);0.0002;;
U;1;(type_employer, Federal-gov);(fnlwgt, '\'(138590-176261.5]\'');(education_num, 15);0.0002;;
U;1;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 16);(marital_status, Divorced);0.0002;;
U;1;(fnlwgt, '\'(176261.5-206692.5]\'');(education_num, 16);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0002;;
U;1;(type_employer, Self-emp-inc);(education_num, 10);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0002;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 7);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0002;;
U;1;(age, '\'(34.5-39.5]\'');(education_num, 16);(relationship, Wife);0.0002;;
U;1;(education_num, 16);(occupation, Exec-managerial);(relationship, Wife);0.0002;;
U;1;(age, '\'(27.5-34.5]\'');(education_num, 14);(occupation, Other-service);0.0002;;
U;1;(fnlwgt, '\'(138590-176261.5]\'');(education_num, 14);(occupation, Other-service);0.0002;;
U;1;(type_employer, Federal-gov);(education_num, 15);(marital_status, Divorced);0.0002;;
U;1;(occupation, Protective-serv);(sex, Female);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0002;;
U;1;(type_employer, Self-emp-not-inc);(education_num, 15);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0002;;
U;1;(age, '\'(45.5-52.5]\'');(race, Other);(hr_worked_per_week, '\'(52.5-inf)\'');0.0002;;
U;1;(fnlwgt, '\'(206692.5-276793.5]\'');(occupation, Prof-specialty);(race, Other);0.0002;;
U;1;(fnlwgt, '\'(206692.5-276793.5]\'');(race, Other);(hr_worked_per_week, '\'(52.5-inf)\'');0.0002;;
U;1;(fnlwgt, '\'(206692.5-276793.5]\'');(education_num, 14);(race, Amer-Indian-Eskimo);0.0002;;
U;1;(fnlwgt, '\'(206692.5-276793.5]\'');(race, Amer-Indian-Eskimo);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0002;;
U;1;(education_num, 14);(race, Amer-Indian-Eskimo);(sex, Female);0.0002;;
U;1;(education_num, 14);(race, Amer-Indian-Eskimo);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0002;;
U;1;(occupation, Exec-managerial);(relationship, Wife);(race, Amer-Indian-Eskimo);0.0002;;
U;1;(type_employer, Federal-gov);(fnlwgt, '\'(96945-138590]\'');(education_num, 16);0.0002;;
U;1;(fnlwgt, '\'(96945-138590]\'');(education_num, 14);(occupation, Protective-serv);0.0002;;
U;1;(age, '\'(39.5-45.5]\'');(type_employer, Federal-gov);(occupation, Farming-fishing);0.0002;;
U;1;(type_employer, Federal-gov);(education_num, 9);(occupation, Farming-fishing);0.0002;;
U;1;(age, '\'(52.5-inf)\'');(type_employer, Self-emp-inc);(race, Asian-Pac-Islander);0.0002;;
U;1;(occupation, Prof-specialty);(race, Amer-Indian-Eskimo);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0002;;
U;1;(age, '\'(45.5-52.5]\'');(education_num, 16);(relationship, Unmarried);0.0002;;
U;1;(fnlwgt, '\'(276793.5-inf)\'');(education_num, 16);(occupation, Sales);0.0002;;
U;1;(fnlwgt, '\'(138590-176261.5]\'');(education_num, 15);(race, Black);0.0002;;
U;1;(age, '\'(52.5-inf)\'');(occupation, Sales);(race, Asian-Pac-Islander);0.0002;;
U;1;(age, '\'(45.5-52.5]\'');(type_employer, Self-emp-inc);(occupation, Transport-moving);0.0002;;
U;1;(age, '\'(52.5-inf)\'');(education_num, 11);(race, Asian-Pac-Islander);0.0002;;
U;1;(education_num, 14);(occupation, Adm-clerical);(relationship, Wife);0.0002;;
U;1;(age, '\'(52.5-inf)\'');(education_num, 15);(relationship, Wife);0.0002;;
U;1;(type_employer, Self-emp-not-inc);(education_num, 15);(relationship, Wife);0.0002;;
U;1;(education_num, 15);(relationship, Unmarried);(hr_worked_per_week, '\'(40.5-47.5]\'');0.0002;;
U;1;(age, '\'(34.5-39.5]\'');(type_employer, Self-emp-not-inc);(race, Asian-Pac-Islander);0.0002;;
U;1;(type_employer, Self-emp-not-inc);(education_num, 13);(race, Asian-Pac-Islander);0.0002;;
U;1;(age, '\'(45.5-52.5]\'');(education_num, 7);(occupation, Farming-fishing);0.0002;;
U;1;(education_num, 15);(marital_status, Never-married);(occupation, Sales);0.0002;;
U;1;(age, '\'(52.5-inf)\'');(type_employer, Federal-gov);(education_num, 16);0.0002;;
U;1;(type_employer, Federal-gov);(occupation, Prof-specialty);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0002;;
U;1;(occupation, Prof-specialty);(relationship, Other-relative);(hr_worked_per_week, '\'(37.5-39.5]\'');0.0002;;
U;1;(age, '\'(34.5-39.5]\'');(education_num, 15);(race, Black);0.0002;;
U;1;(age, '\'(45.5-52.5]\'');(education_num, 12);(occupation, Handlers-cleaners);0.0002;;
U;1;(type_employer, Self-emp-inc);(marital_status, Widowed);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0002;;
U;1;(type_employer, State-gov);(education_num, 12);(occupation, Sales);0.0002;;
U;1;(type_employer, Federal-gov);(education_num, 16);(hr_worked_per_week, '\'(39.5-40.5]\'');0.0002;;
U;1;(education_num, 6);(occupation, Exec-managerial);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0002;;
U;1;(education_num, 12);(occupation, Farming-fishing);(hr_worked_per_week, '\'(52.5-inf)\'');0.0002;;
U;1;(age, '\'(39.5-45.5]\'');(education_num, 4);(occupation, Exec-managerial);0.0002;;
U;1;(type_employer, Federal-gov);(occupation, Sales);(hr_worked_per_week, '\'(47.5-52.5]\'');0.0002;;
U;1;(fnlwgt, '\'(138590-176261.5]\'');(education_num, 3);(hr_worked_per_week, '\'(52.5-inf)\'');0.0002;;
