Severity,Start_Time,Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset,Snow_Or_Ice,Low_Vis_Weather,Rain,Freezing?,Slowdown,Season
1,2018-05-23 06:53:52,0.0,Highway,65.5,99.0,29.96,1.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-23 07:50:24,0.0,local,68.0,100.0,30.07,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-23 07:56:27,3.400000095367432,Beltway,70.0,90.0,29.98,9.0,SE,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-23 08:02:19,0.0,Interstate,68.0,100.0,30.07,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-23 12:33:53,0.0,large_local,76.5,55.0,30.01,10.0,NW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-23 13:35:10,6.989999771118164,local,78.8,54.0,30.01,7.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-23 16:48:48,0.0,Beltway,78.1,48.0,30.02,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-24 06:32:11,12.31999969482422,Interstate,59.0,75.0,30.21,10.0,N,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-24 06:48:12,0.0,Beltway,57.4,95.0,30.16,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-24 07:11:02,8.229999542236326,local,57.2,100.0,30.2,7.0,Calm,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-05-24 08:15:43,0.0,Highway,64.4,94.0,30.22,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-24 08:45:57,0.0,Interstate,73.0,46.0,30.17,10.0,N,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-24 11:32:25,0.0,large_local,78.1,37.0,30.29,10.0,Variable,Clear,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2018-05-25 08:20:34,0.0,Beltway,68.5,75.0,30.09,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-25 08:23:25,0.0,large_local,69.1,58.0,30.1,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-25 09:12:19,5.599999904632568,Beltway,72.5,66.0,30.11,10.0,SW,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-05-25 10:39:29,0.0,Interstate,80.1,50.0,30.14,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-25 12:07:43,0.0,Interstate,82.9,47.0,30.02,10.0,SW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-25 13:40:11,1.5299999713897705,Highway,82.4,66.0,29.99,10.0,SE,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-25 13:56:44,0.0,Interstate,82.4,66.0,29.99,10.0,SE,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-25 14:13:54,0.0,Interstate,82.4,66.0,29.99,10.0,SE,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-26 07:47:58,0.0,large_local,73.6,79.0,29.88,10.0,SW,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-05-26 07:59:02,0.0,local,75.0,82.0,29.96,10.0,Calm,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-05-26 13:32:38,0.0,large_local,86.7,55.0,29.84,10.0,SE,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-27 11:20:23,0.0,Interstate,82.9,69.0,29.93,10.0,NE,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-27 16:40:00,0.0,Interstate,71.1,96.0,29.93,6.0,NE,Thunderstorms,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Spring
1,2018-05-28 07:16:10,0.0,large_local,61.0,100.0,30.06,4.0,E,Drizzle,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Spring
1,2018-05-28 09:54:28,0.0,Interstate,62.1,93.0,30.17,3.0,Variable,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-28 12:18:38,0.0,Highway,62.6,94.0,30.1,6.0,NE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-28 14:17:53,0.0,Highway,68.0,88.0,30.09,10.0,SE,Overcast,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2018-05-28 14:32:41,0.0,Beltway,64.4,94.0,30.1,10.0,SE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-28 14:56:06,0.0,local,71.6,88.0,30.1,7.0,Calm,Overcast,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2018-05-29 07:11:39,0.0,local,69.8,100.0,30.02,0.2,Calm,Fog,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-29 07:24:24,0.0,local,69.8,100.0,30.02,1.5,Calm,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-29 07:47:07,3.0799999237060547,Interstate,69.8,88.0,30.03,7.0,SW,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-05-29 07:50:40,8.710000038146973,Highway,71.6,100.0,30.04,5.0,S,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-29 08:01:39,0.0,Interstate,69.1,96.0,30.0,1.5,Calm,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-05-29 08:16:58,0.0,Highway,71.6,100.0,30.04,5.0,S,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-29 08:22:01,0.0,Interstate,70.0,93.0,30.01,2.0,SW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-29 08:53:01,0.0,Interstate,69.1,93.0,30.11,8.0,SW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-29 11:16:50,0.0,large_local,74.3,81.0,30.03,5.0,Calm,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-05-30 05:51:40,0.0,large_local,67.5,98.0,30.04,0.5,Calm,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-05-30 07:18:36,0.0,local,69.8,100.0,30.07,2.2,E,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-30 08:01:13,0.0,Beltway,69.3,97.0,30.06,7.0,SE,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-05-30 08:18:01,0.0,Interstate,73.4,100.0,30.08,5.0,E,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-30 08:41:23,0.0,large_local,69.8,100.0,30.08,10.0,Calm,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-30 10:19:32,0.0,large_local,78.8,89.0,30.09,7.0,Variable,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-05-30 12:44:02,0.0,Interstate,78.1,74.0,30.06,10.0,E,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-03-31 10:05:13,0.0,Interstate,46.9,42.0,30.34,10.0,NW,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-03-31 14:09:45,0.0,local,57.9,26.0,30.27,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-03-31 15:07:11,1.0599999427795408,local,57.9,26.0,30.24,10.0,SE,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-03-31 16:51:23,0.0,large_local,55.4,38.0,30.22,10.0,SE,Clear,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2018-04-01 14:05:47,0.0,large_local,60.8,45.0,30.07,10.0,NW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-01 16:07:03,1.0299999713897705,local,61.7,41.0,30.01,10.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2018-04-02 05:35:53,0.0,Interstate,37.0,96.0,30.1,10.0,NW,Drizzle,0,0,0,0,0,0,0,0,Night,0,0,1,1,0,Spring
1,2018-04-02 06:49:46,0.0,local,37.0,96.0,30.11,10.0,NE,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2018-04-02 07:08:08,0.0,Interstate,34.0,96.0,30.08,2.5,NW,Snow,0,0,0,0,0,0,0,0,Day,1,0,1,1,0,Spring
1,2018-04-02 07:11:41,0.0,Interstate,35.6,100.0,30.03,2.0,Calm,Drizzle,0,0,0,0,0,0,0,0,Day,0,0,1,0,0,Spring
1,2018-04-02 10:15:17,0.0,Highway,39.2,100.0,30.14,7.0,N,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-02 13:56:41,0.0,large_local,43.9,75.0,30.12,10.0,NE,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-03 06:09:19,0.0,large_local,43.0,82.0,30.13,7.0,SE,Drizzle,0,0,1,0,0,0,0,0,Night,0,0,1,0,1,Spring
1,2018-04-03 06:01:06,0.0,Interstate,42.8,76.0,30.16,10.0,SE,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2018-04-03 06:35:54,1.149999976158142,Highway,42.8,81.0,30.11,10.0,SE,Drizzle,0,0,0,0,0,0,0,0,Night,0,0,1,0,0,Spring
1,2018-04-03 07:30:32,0.0,Highway,41.0,81.0,30.14,10.0,SE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-03 07:31:35,0.0,large_local,41.0,81.0,30.14,10.0,SE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-03 08:20:16,3.259999990463257,Beltway,45.0,74.0,30.12,10.0,SE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-03 08:32:39,0.0,large_local,43.2,77.0,30.12,10.0,SE,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-03 09:58:34,0.0,Highway,46.4,66.0,30.1,7.0,SE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-03 11:56:42,0.0,Interstate,44.6,93.0,30.09,1.5,SE,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-03 15:50:44,1.350000023841858,Beltway,50.0,77.0,29.96,10.0,S,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-03 17:47:51,0.0,Interstate,50.0,94.0,29.94,10.0,S,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-04 05:49:03,0.0,large_local,44.1,99.0,29.59,4.0,Calm,Clear,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Spring
1,2018-04-04 07:23:36,0.0,Interstate,51.8,100.0,29.55,4.0,S,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-04 07:31:39,0.0,Beltway,45.7,97.0,29.58,2.5,Calm,Scattered Clouds,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-04 07:33:30,0.0,Interstate,60.1,86.0,29.65,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-04 07:42:46,0.0,local,51.8,100.0,29.56,7.0,W,Mostly Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-04 07:44:37,0.0,Interstate,60.1,86.0,29.65,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-04 07:54:54,0.0,Highway,60.1,86.0,29.65,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-04 08:39:05,10.399999618530272,local,53.6,100.0,29.55,10.0,NW,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-04 12:20:35,0.0,Interstate,57.0,77.0,29.57,10.0,NW,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-04 13:52:09,0.4600000083446503,Beltway,58.6,41.0,29.63,10.0,NW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-04 13:50:37,0.0,Highway,57.2,44.0,29.65,10.0,W,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-04 17:58:18,0.0,large_local,48.9,33.0,29.94,10.0,NW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-04 18:15:32,0.0,large_local,48.9,33.0,29.94,10.0,NW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-04 18:44:26,0.0,Highway,48.2,34.0,29.86,10.0,W,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-05 06:36:35,0.0,large_local,34.7,45.0,30.16,10.0,NW,Clear,0,0,1,0,0,0,0,0,Night,0,0,0,1,1,Spring
1,2018-04-05 06:36:35,0.0,large_local,34.7,45.0,30.16,10.0,NW,Clear,0,0,1,0,0,0,0,0,Night,0,0,0,1,1,Spring
1,2018-04-05 07:23:33,0.0,Interstate,37.4,52.0,30.19,10.0,Calm,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-05 07:31:18,0.0,Interstate,37.4,52.0,30.19,10.0,Calm,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-05 08:23:22,0.0,Interstate,39.2,39.0,30.2,10.0,W,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Spring
1,2018-04-05 08:47:10,0.0,Beltway,39.9,38.0,30.22,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Spring
1,2018-04-05 12:49:42,0.0,Interstate,45.0,37.0,30.18,10.0,W,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-05 13:18:34,0.0,Beltway,46.4,34.0,30.2,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-05 13:20:19,0.3400000035762787,Interstate,42.1,40.0,30.21,10.0,W,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-05 13:41:48,0.0,Interstate,50.0,31.0,30.19,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-05 14:39:05,0.0,Beltway,52.0,28.0,30.17,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-05 14:39:40,0.0,Interstate,48.2,34.0,30.18,10.0,W,Scattered Clouds,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-05 15:44:18,0.0,Interstate,49.5,30.0,30.14,10.0,W,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-05 16:46:13,0.0,large_local,51.1,27.0,30.12,10.0,W,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-05 17:15:13,0.0,Interstate,51.1,29.0,30.12,10.0,NW,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-05 17:50:34,0.0,Highway,50.0,30.0,30.13,10.0,NW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-05 18:00:28,0.0,Interstate,51.8,33.0,30.13,10.0,NW,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-05 20:51:59,0.0,large_local,43.7,40.0,30.13,10.0,Calm,Clear,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Spring
1,2018-04-05 22:08:00,10.239999771118164,Highway,42.3,45.0,30.13,10.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2018-04-06 05:19:13,0.0,Interstate,42.8,87.0,30.11,10.0,SE,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2018-04-06 06:09:01,0.0,Highway,41.0,73.0,30.13,10.0,E,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2018-04-06 06:37:19,0.0,local,44.6,81.0,30.08,10.0,SE,Overcast,0,0,1,0,0,0,0,1,Night,0,0,0,0,2,Spring
1,2018-04-06 10:59:30,0.0,Beltway,48.4,49.0,29.95,10.0,SW,Scattered Clouds,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-06 12:44:12,0.0,Interstate,55.4,47.0,29.9,10.0,S,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-06 12:53:39,0.0,Highway,55.4,47.0,29.9,10.0,S,Overcast,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2018-04-06 13:18:53,0.0,Interstate,55.0,37.0,29.88,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-06 14:14:13,0.0,Beltway,61.7,32.0,29.84,10.0,SW,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-06 17:31:00,0.0,Interstate,66.0,28.0,29.71,10.0,W,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-06 18:46:31,0.0,Highway,64.4,34.0,29.7,7.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-07 10:42:23,0.0,local,37.9,55.0,30.06,10.0,Variable,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-07 13:53:03,0.0,large_local,41.0,24.0,29.98,10.0,N,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-09 05:55:03,0.0,Interstate,37.0,41.0,30.18,10.0,Calm,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2018-04-09 06:39:18,0.0,large_local,34.0,48.0,30.3,10.0,NE,Overcast,0,0,0,0,0,0,0,1,Night,0,0,0,1,1,Spring
1,2018-04-09 06:40:37,0.0,Interstate,35.6,52.0,30.21,10.0,NE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-09 07:15:00,0.0,Interstate,35.6,52.0,30.24,10.0,Calm,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-09 08:11:03,0.0,Beltway,36.9,43.0,30.25,10.0,Calm,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-09 08:26:38,0.0,Interstate,33.8,52.0,30.22,10.0,Calm,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-09 11:41:23,0.0,local,43.0,53.0,30.23,10.0,SE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-09 18:43:57,0.0,Interstate,42.1,62.0,30.14,10.0,SE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-09 18:57:51,0.0,Beltway,41.5,54.0,30.17,10.0,E,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-09 22:20:38,0.0,Beltway,41.5,54.0,30.17,10.0,E,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2018-04-10 07:02:56,0.0,Beltway,39.0,79.0,30.21,7.0,NW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Spring
1,2018-04-10 08:15:26,0.0,large_local,35.6,100.0,30.26,4.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,1,0,Spring
1,2018-04-10 09:34:03,0.0,local,46.0,58.0,30.25,10.0,NW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-10 15:45:20,0.0,Interstate,51.1,32.0,30.25,10.0,W,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-10 16:50:08,0.0,Interstate,53.1,30.0,30.13,10.0,NW,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-10 16:56:39,0.0,Interstate,53.1,30.0,30.13,10.0,NW,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-10 16:57:59,0.4099999964237213,Highway,53.6,21.0,30.18,10.0,NE,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-10 17:14:04,0.0,Interstate,53.6,21.0,30.18,10.0,NE,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-10 17:29:01,0.0,Interstate,52.0,30.0,30.13,10.0,NW,Partly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-11 06:28:03,0.0,Highway,31.8,85.0,30.23,10.0,Calm,Overcast,0,0,0,0,0,0,0,0,Night,0,0,0,1,0,Spring
1,2018-04-11 06:32:21,0.0,Interstate,37.9,53.0,30.29,10.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2018-04-11 06:33:03,0.0,large_local,36.7,65.0,30.2,10.0,Calm,Overcast,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Spring
1,2018-04-11 07:53:39,0.0,Interstate,39.0,55.0,30.31,10.0,Variable,Mostly Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-11 08:05:38,0.0,Beltway,36.7,71.0,30.21,10.0,NE,Overcast,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-11 11:36:11,0.0,local,49.8,37.0,30.21,10.0,S,Overcast,0,1,0,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-11 11:44:10,0.0,Interstate,48.9,38.0,30.3,10.0,SW,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-11 14:29:13,0.0,Interstate,55.4,25.0,30.15,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-11 14:40:54,0.0,Interstate,53.6,44.0,30.16,10.0,SE,Mostly Cloudy,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-11 17:22:20,0.0,Highway,56.1,33.0,30.12,10.0,S,Clear,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2018-04-11 20:17:38,0.0,local,50.0,57.0,30.09,10.0,S,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2018-04-11 21:23:24,0.0,Beltway,52.5,39.0,30.08,10.0,S,Clear,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2018-04-11 21:54:59,0.0,Interstate,46.9,59.0,30.11,10.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2018-04-12 05:28:48,0.0,local,39.2,75.0,30.1,10.0,Calm,Clear,0,0,1,0,0,0,0,0,Night,0,0,0,0,1,Spring
1,2018-04-12 05:48:46,0.0,Interstate,39.2,100.0,30.1,5.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,0,Night,0,0,0,0,0,Spring
1,2018-04-12 06:57:16,0.0,Interstate,46.0,63.0,30.19,10.0,Calm,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-12 12:06:36,0.0,large_local,57.0,53.0,30.1,10.0,SE,Overcast,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-12 14:10:15,0.0,Beltway,71.8,26.0,29.94,10.0,S,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-12 17:07:26,0.0,large_local,68.0,46.0,29.84,10.0,SE,Clear,0,0,0,0,0,0,0,1,Day,0,0,0,0,1,Spring
1,2018-04-12 17:09:11,0.0,large_local,78.1,25.0,29.84,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-13 07:02:54,1.0399999618530271,large_local,61.0,50.0,30.05,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-13 07:12:35,0.0,Interstate,61.0,50.0,30.05,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-13 07:45:26,0.0,large_local,60.8,52.0,30.01,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-13 07:48:06,0.0,large_local,61.7,48.0,30.0,10.0,SW,Clear,0,0,1,0,0,0,0,0,Day,0,0,0,0,1,Spring
1,2018-04-13 09:39:13,0.0,large_local,69.1,39.0,29.98,10.0,SW,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-13 10:12:58,0.0,Interstate,66.2,40.0,30.01,10.0,SW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-13 12:04:23,0.0,Highway,77.0,28.0,30.0,10.0,S,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-13 12:53:47,0.0,large_local,75.7,35.0,29.96,10.0,SW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-13 15:11:45,0.0,Interstate,84.2,16.0,29.92,10.0,SW,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-13 16:50:14,2.259999990463257,Beltway,84.9,25.0,29.87,10.0,S,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-13 16:59:31,0.0,large_local,84.9,25.0,29.87,10.0,S,Mostly Cloudy,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-13 17:03:11,0.0,Interstate,84.9,24.0,29.85,10.0,SW,Scattered Clouds,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
1,2018-04-13 17:27:15,1.9700000286102293,Interstate,73.4,50.0,29.88,10.0,SE,Clear,0,0,0,0,0,0,0,0,Day,0,0,0,0,0,Spring
