capshp,capsurf,capcol,buis,odor,gilatt,gillspac,gillsiz,gillcol,stlkshp,stlkroot,surfabovring,surfbeloring,colabovring,colbeloring,veiltyp,veilcol,ringnum,ringtyp,sporcol,pop,hab
x,y,g,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,n,v,d
x,f,e,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,v,d
x,y,n,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,n,y,d
x,f,g,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,k,y,d
x,f,e,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,k,v,d
x,y,e,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,k,v,d
x,y,n,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,n,y,d
x,y,e,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,y,d
f,y,n,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,v,d
f,y,n,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,v,d
x,y,n,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,n,v,d
f,f,e,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,y,d
x,f,e,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,k,y,d
f,f,n,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,k,y,d
x,y,n,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,n,v,d
f,f,e,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,v,d
x,f,e,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,n,y,d
x,f,g,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,n,v,d
x,y,n,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,n,y,d
f,f,n,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,n,v,d
f,f,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,y,d
x,f,e,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,k,v,d
x,f,n,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,k,y,d
x,f,e,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,n,y,d
f,f,g,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,v,d
x,y,n,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,y,d
f,f,n,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,y,d
x,f,e,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,y,d
x,y,e,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,n,y,d
x,f,g,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,k,y,d
x,y,g,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,k,y,d
x,y,e,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,n,v,d
x,y,g,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,v,d
x,f,g,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,n,v,d
f,f,g,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,n,v,d
x,y,g,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,p,k,v,d
x,y,e,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,n,y,d
f,f,n,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,v,d
f,f,n,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,k,y,d
x,y,e,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,n,v,d
x,y,g,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,k,y,d
x,f,e,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,n,y,d
x,y,n,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,n,v,d
f,f,n,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,n,y,d
x,y,e,t,n,f,c,b,w,t,b,s,s,g,p,p,w,o,p,k,v,d
f,f,n,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,k,v,d
f,y,n,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,k,y,d
f,f,g,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,y,d
x,f,e,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,y,d
x,f,g,t,n,f,c,b,w,t,b,s,s,g,p,p,w,o,p,k,v,d
x,f,g,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,n,v,d
x,f,n,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,k,v,d
x,f,g,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,k,y,d
x,s,g,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,s,g
x,y,e,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,k,y,d
f,f,g,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,k,y,d
x,y,e,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,p,n,v,d
f,f,g,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,p,k,v,d
x,f,g,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,y,d
x,f,g,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,v,d
f,f,g,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,n,y,d
x,s,w,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,a,g
x,f,n,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,n,y,d
f,f,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,v,d
f,f,g,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,k,y,d
x,y,g,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,y,d
x,f,e,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,v,d
x,y,e,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,k,v,d
x,f,n,t,n,f,c,b,w,t,b,s,s,g,p,p,w,o,p,k,y,d
f,y,g,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,y,d
x,y,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,v,d
x,y,n,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,n,y,d
f,f,g,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,v,d
x,y,e,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,y,d
f,f,n,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,n,v,d
x,y,n,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,v,d
x,f,g,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,n,y,d
f,f,n,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,n,v,d
x,y,n,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,v,d
x,y,n,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,k,v,d
x,f,e,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,n,v,d
f,f,g,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,v,d
x,y,e,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,n,v,d
x,y,e,t,n,f,c,b,u,t,b,s,s,g,g,p,w,o,p,n,v,d
f,f,n,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,n,y,d
x,f,e,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,v,d
x,f,e,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,y,d
x,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,s,g
x,y,g,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,k,y,d
x,f,e,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,k,v,d
x,y,g,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,n,v,d
x,f,e,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,v,d
x,f,g,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,n,y,d
f,y,e,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,v,d
f,y,g,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,k,v,d
x,y,e,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,k,y,d
x,y,g,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,y,d
f,f,g,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,s,g
x,f,e,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,k,y,d
x,y,e,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,y,d
f,y,n,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,k,y,d
x,f,e,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,y,d
x,y,e,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,k,v,d
x,f,g,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,p,k,v,d
x,y,g,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,n,v,d
x,f,g,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,n,a,g
x,f,n,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,n,y,d
f,f,e,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,p,k,y,d
x,y,g,t,n,f,c,b,u,t,b,s,s,g,g,p,w,o,p,n,y,d
f,f,n,t,n,f,c,b,w,t,b,s,s,g,p,p,w,o,p,k,y,d
f,f,g,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,s,g
f,f,g,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,n,v,d
x,y,n,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,v,d
f,f,g,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,k,y,d
f,y,n,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,y,d
x,f,g,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,n,v,d
x,y,e,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,n,v,d
x,y,n,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,v,d
f,s,g,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,a,g
x,f,n,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,y,d
f,f,n,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,k,y,d
x,y,e,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,y,d
x,y,e,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,k,y,d
x,y,n,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,y,d
f,s,w,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,a,g
x,y,n,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,n,v,d
x,y,e,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,k,y,d
x,f,g,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,n,v,d
f,f,g,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,v,d
f,f,n,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,s,g
f,f,g,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,k,v,d
x,y,e,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,k,y,d
f,f,g,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,k,v,d
x,y,n,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,y,d
x,f,e,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,k,y,d
x,f,n,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,n,y,d
x,f,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,n,v,d
f,f,g,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,n,v,d
x,f,n,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,k,y,d
x,y,n,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,n,y,d
x,f,e,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,v,d
f,f,g,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,k,y,d
x,y,n,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,y,d
f,y,g,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,k,y,d
f,f,n,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,y,d
x,y,n,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,k,y,d
x,y,g,t,n,f,c,b,u,t,b,s,s,g,g,p,w,o,p,k,y,d
x,y,e,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,k,v,d
x,y,e,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,v,d
x,y,e,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,k,v,d
x,f,g,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,n,y,d
f,s,w,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,s,g
x,y,g,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,n,v,d
x,f,n,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,s,g
x,f,n,t,n,f,c,b,w,t,b,s,s,g,p,p,w,o,p,n,y,d
x,y,g,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,k,v,d
x,y,e,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,n,v,d
x,y,n,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,k,v,d
x,f,g,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,n,v,d
x,f,g,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,k,y,d
x,y,g,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,k,v,d
x,y,g,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,y,d
f,y,g,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,n,v,d
x,f,e,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,k,v,d
x,y,e,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,p,k,y,d
x,f,n,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,n,v,d
x,f,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,y,d
f,f,n,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,k,v,d
f,f,n,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,y,d
x,y,g,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d
x,f,e,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,k,y,d
f,y,n,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,k,v,d
x,y,e,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,k,v,d
f,y,n,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,y,d
x,y,g,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,k,y,d
f,f,n,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,v,d
x,y,g,t,n,f,c,b,w,t,b,s,s,g,p,p,w,o,p,k,y,d
x,y,e,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,v,d
x,y,n,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,k,y,d
x,f,g,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,y,d
x,f,e,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,n,y,d
x,f,n,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,k,v,d
f,f,n,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,n,y,d
f,y,g,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d
x,f,n,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,k,v,d
x,y,e,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,k,y,d
f,f,n,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,k,v,d
x,y,n,t,n,f,c,b,w,t,b,s,s,g,p,p,w,o,p,k,v,d
f,f,n,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,k,y,d
x,y,e,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,n,y,d
x,y,e,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,n,y,d
x,f,g,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,n,v,d
x,f,g,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,n,v,d
f,f,e,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,v,d
x,f,n,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,y,d
x,y,e,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,y,d
x,y,g,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,n,v,d
x,y,g,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,y,d
x,f,e,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,n,v,d
f,f,n,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,n,v,d
x,y,n,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,y,d
x,y,g,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,k,v,d
x,f,w,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,s,g
f,y,g,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,n,y,d
f,s,g,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,n,s,g
f,f,n,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,n,y,d
x,y,e,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,y,d
x,y,g,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,k,v,d
f,f,n,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,y,d
x,f,g,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,n,y,d
x,f,e,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,k,v,d
f,f,g,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,p,k,v,d
x,y,n,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,n,y,d
x,y,e,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,y,d
x,y,n,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,n,v,d
x,y,n,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,n,y,d
f,f,n,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,k,y,d
x,y,g,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,k,y,d
x,y,n,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,k,y,d
x,f,e,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,k,v,d
f,f,n,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,k,y,d
x,f,e,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,v,d
f,s,w,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,a,g
x,y,n,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,p,k,v,d
x,f,g,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,k,y,d
x,f,n,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,k,y,d
x,f,e,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,n,y,d
f,f,n,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,p,k,y,d
x,f,n,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,v,d
x,y,n,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,y,d
x,f,g,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,k,v,d
f,s,w,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,k,s,g
x,s,g,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,s,g
x,f,g,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,k,v,d
f,f,n,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,k,y,d
x,f,e,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,k,v,d
x,y,g,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,k,v,d
f,f,n,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,k,y,d
x,f,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,v,d
x,y,e,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,k,y,d
x,f,n,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,k,a,g
x,y,g,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,y,d
f,f,n,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,n,v,d
x,f,n,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,y,d
x,y,g,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,k,v,d
x,y,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,v,d
f,f,n,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d
f,f,n,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,k,y,d
x,f,g,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,k,v,d
f,f,g,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,p,n,y,d
x,y,e,t,n,f,c,b,u,t,b,s,s,g,g,p,w,o,p,n,y,d
x,f,e,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,y,d
f,f,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,v,d
x,f,g,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,v,d
f,y,e,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,v,d
f,y,g,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,k,v,d
x,y,n,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,n,v,d
x,y,e,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,n,y,d
x,f,e,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,n,y,d
x,y,e,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,k,y,d
f,f,g,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,n,y,d
x,f,g,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,k,v,d
f,f,n,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,n,v,d
x,y,n,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,v,d
x,y,g,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,k,v,d
x,f,g,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d
x,y,n,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,k,y,d
f,f,n,t,n,f,c,b,w,t,b,s,s,g,p,p,w,o,p,n,v,d
x,y,n,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,k,y,d
x,y,n,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,k,y,d
f,f,n,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,k,v,d
x,f,n,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,n,y,d
x,f,n,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,n,v,d
x,y,n,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,y,d
f,f,g,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,y,d
x,f,e,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,y,d
f,f,n,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,n,v,d
x,f,e,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,y,d
f,f,n,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,k,y,d
x,f,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,y,d
f,f,e,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,n,v,d
x,y,e,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,k,y,d
x,f,g,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,y,d
x,f,g,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,y,d
x,f,g,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,k,v,d
x,f,g,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,n,y,d
f,f,g,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,y,d
x,f,e,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,p,n,v,d
f,y,n,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,k,y,d
f,y,e,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,k,v,d
x,y,g,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,y,d
x,y,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,y,d
x,f,g,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,y,d
x,y,n,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,v,d
x,y,e,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,n,y,d
x,f,n,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,k,v,d
f,f,n,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,n,y,d
f,f,n,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,k,v,d
f,f,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,y,d
f,f,g,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,n,y,d
x,y,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,y,d
x,f,g,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,n,a,g
x,y,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,y,d
x,f,e,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,y,d
f,f,n,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,k,v,d
x,y,e,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,p,n,y,d
x,f,g,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,n,v,d
x,f,n,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,k,y,d
x,y,e,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,n,v,d
x,f,n,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,v,d
f,f,g,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,k,y,d
x,y,g,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,p,k,y,d
x,y,g,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,v,d
f,f,n,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,n,y,d
x,f,g,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,k,v,d
