capshp,capsurf,capcol,buis,odor,gilatt,gillspac,gillsiz,gillcol,stlkshp,stlkroot,surfabovring,surfbeloring,colabovring,colbeloring,veiltyp,veilcol,ringnum,ringtyp,sporcol,pop,hab
f,s,g,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,v,g
f,y,y,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,p
f,y,p,t,n,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,v,m
f,s,b,t,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,v,u
f,s,w,t,n,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,v,m
f,y,y,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,g
f,s,g,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,v,g
f,s,w,t,n,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,v,g
f,f,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,g
x,f,y,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,d
f,y,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,g
b,s,w,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g
x,s,b,t,f,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,v,u
f,s,w,t,f,f,c,b,h,t,b,f,s,w,w,p,w,o,p,h,v,u
x,f,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,g
f,s,g,t,f,f,c,b,h,t,b,f,s,w,w,p,w,o,p,h,v,g
f,y,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,p
f,s,b,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,v,g
f,y,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,d
f,f,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,d
b,y,b,t,n,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,v,g
f,y,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,p
f,f,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,p
f,y,w,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g
f,y,y,f,f,f,c,b,g,e,b,k,k,n,n,p,w,o,l,h,v,p
f,y,g,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,p
f,y,y,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,g
f,s,w,t,f,f,c,b,w,t,b,f,s,w,w,p,w,o,p,h,v,u
x,s,w,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,s,g
f,y,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,d
f,y,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,g
f,y,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,p
x,y,y,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,g
f,s,b,t,f,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,v,g
x,y,g,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,d
f,s,g,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,s,u
x,s,w,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,v,g
f,s,b,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,s,g
f,y,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,g
x,s,b,t,f,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,s,u
f,y,y,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,g
x,f,g,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,p
x,s,b,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,v,g
x,y,g,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,d
f,y,y,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,g
f,y,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,p
x,s,g,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,v,g
x,s,w,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,v,g
f,s,b,t,f,f,c,b,w,t,b,f,s,w,w,p,w,o,p,h,s,g
x,s,w,t,f,f,c,b,w,t,b,f,s,w,w,p,w,o,p,h,v,u
f,y,y,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,d
x,s,g,t,f,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,v,u
f,y,g,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,p
x,y,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,g
f,y,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,g
f,y,y,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,v,d
f,y,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,p
f,y,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,p
b,y,b,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,v,g
x,s,b,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,v,u
x,s,g,t,f,f,c,b,w,t,b,s,s,w,w,p,w,o,p,h,v,g
f,y,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,v,g
x,s,g,t,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,s,u
f,s,w,t,f,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,v,u
f,s,b,t,f,f,c,b,h,t,b,s,s,w,w,p,w,o,p,h,v,g
x,s,b,t,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,v,u
k,g,w,t,n,f,w,n,w,e,b,s,s,w,w,p,w,o,p,w,c,l
f,s,g,t,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,s,g
f,s,w,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,s,g
f,s,b,t,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,s,g
b,s,w,t,n,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,v,m
f,s,g,t,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,v,u
x,s,w,t,f,f,c,b,h,t,b,s,s,w,w,p,w,o,p,h,v,g
f,y,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,g
x,s,w,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,v,u
f,y,w,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,v,g
f,s,b,t,f,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,s,u
x,s,g,t,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,v,g
f,s,g,t,f,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,s,g
f,y,b,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,m
f,y,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,p
x,s,b,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,s,u
f,s,g,t,f,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,v,u
f,s,w,t,f,f,c,b,w,t,b,f,s,w,w,p,w,o,p,h,v,g
b,s,b,t,n,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,v,m
b,s,p,t,n,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,v,g
f,s,w,t,f,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,s,g
x,y,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,g
x,s,b,t,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,s,u
f,s,p,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g
x,s,w,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,v,u
f,s,w,t,f,f,c,b,h,t,b,s,s,w,w,p,w,o,p,h,v,u
f,s,w,t,f,f,c,b,h,t,b,f,s,w,w,p,w,o,p,h,s,g
f,s,w,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,s,u
x,s,b,t,f,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,s,u
b,s,p,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g
x,s,b,t,f,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,v,u
x,s,b,t,f,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,v,u
f,s,p,t,n,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,v,m
f,y,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,p
f,s,w,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,v,g
x,y,g,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,v,g
f,s,b,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,v,g
b,s,p,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,v,m
x,s,b,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,v,u
x,y,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,p
b,y,w,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g
f,f,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,g
f,y,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,p
f,y,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,g
x,s,g,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,s,u
f,s,w,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,s,g
f,f,g,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,g
x,s,g,t,f,f,c,b,w,t,b,f,s,w,w,p,w,o,p,h,s,g
f,s,b,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,v,u
x,s,b,t,f,f,c,b,h,t,b,s,s,w,w,p,w,o,p,h,s,u
f,y,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,v,d
f,s,w,t,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,v,g
f,s,g,t,f,f,c,b,h,t,b,s,s,w,w,p,w,o,p,h,s,g
f,y,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,g
f,s,w,t,f,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,s,g
f,y,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,p
x,s,w,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,v,u
f,y,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,d
f,y,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,d
f,s,g,t,f,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,v,g
f,y,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,d
x,s,w,t,f,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,s,g
f,y,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,g
f,y,w,t,n,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,v,g
f,s,g,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,s,u
f,s,w,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,v,g
x,y,y,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,d
f,s,g,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,v,g
f,y,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,p
x,f,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,g
f,y,y,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,d
x,s,g,t,f,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,s,g
f,s,w,t,f,f,c,b,w,t,b,f,s,w,w,p,w,o,p,h,s,g
x,s,g,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,s,g
f,y,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,g
b,s,w,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,v,m
b,s,b,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,v,m
f,f,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,y,g
x,y,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,d
f,s,b,t,n,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,v,m
x,s,g,t,f,f,c,b,w,t,b,s,s,w,w,p,w,o,p,h,s,u
f,s,b,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g
f,y,y,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,g
f,s,g,t,f,f,c,b,w,t,b,f,s,w,w,p,w,o,p,h,v,u
f,y,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,p
x,s,g,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,v,g
f,s,g,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,v,u
x,s,b,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,v,g
x,f,y,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,y,g
b,s,w,t,n,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,v,g
f,y,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,v,p
x,s,b,t,f,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,v,g
f,s,g,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,v,u
f,s,b,t,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,s,u
f,y,y,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,y,d
f,s,w,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,v,u
f,s,b,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,s,u
f,s,g,t,f,f,c,b,h,t,b,s,s,w,w,p,w,o,p,h,s,u
f,y,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,g
f,s,w,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g
f,y,g,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,d
f,y,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,d
x,s,w,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,s,u
x,s,g,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,v,g
f,f,g,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,p
x,s,w,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,s,g
x,f,y,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,p
f,s,w,t,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,s,u
f,y,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,g
x,s,g,t,f,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,v,u
f,s,b,t,f,f,c,b,w,t,b,s,s,w,w,p,w,o,p,h,v,u
f,y,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,p
x,s,b,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,v,u
f,s,w,t,f,f,c,b,h,t,b,s,s,w,w,p,w,o,p,h,v,g
f,y,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,g
f,y,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,y,d
f,y,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,p
f,f,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,p
b,s,p,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,m
b,s,w,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,v,g
f,s,b,t,f,f,c,b,w,t,b,s,s,w,w,p,w,o,p,h,s,g
x,s,g,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,v,u
b,y,p,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,m
x,s,g,t,f,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,v,g
x,s,g,t,f,f,c,b,p,t,b,s,s,w,w,p,w,o,p,h,s,g
x,f,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,g
f,y,b,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,r,v,g
x,s,b,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,v,u
b,s,b,t,n,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,v,g
x,f,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,p
f,s,b,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,v,g
f,y,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,g
f,f,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,p
f,y,y,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,d
x,y,y,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,g
x,s,g,t,f,f,c,b,p,t,b,f,s,w,w,p,w,o,p,h,s,g
f,y,b,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g
f,y,g,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,g
f,f,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,d
f,f,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,d
x,s,g,t,f,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,s,g
f,s,p,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,m
f,s,b,t,f,f,c,b,w,t,b,s,s,w,w,p,w,o,p,h,v,g
x,s,b,t,f,f,c,b,w,t,b,s,s,w,w,p,w,o,p,h,v,u
f,s,b,t,f,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,s,g
f,y,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,d
f,s,w,t,f,f,c,b,w,t,b,s,s,w,w,p,w,o,p,h,s,u
f,s,p,t,n,f,c,b,r,e,b,s,s,w,w,p,w,t,p,r,v,g
f,y,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,d
f,s,g,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,s,g
f,y,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,g
f,s,g,t,f,f,c,b,h,t,b,f,s,w,w,p,w,o,p,h,s,g
f,s,w,t,f,f,c,b,h,t,b,s,f,w,w,p,w,o,p,h,s,u
f,f,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,d
b,y,b,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,g
f,y,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,g
f,s,b,t,f,f,c,b,p,t,b,s,f,w,w,p,w,o,p,h,v,u
f,y,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,g
x,y,e,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
k,y,c,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
k,y,n,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
b,y,y,f,n,f,w,n,y,e,c,y,y,y,y,p,y,o,e,w,c,l
f,y,e,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
k,y,e,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
k,y,c,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
x,y,n,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
f,y,n,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
x,y,c,f,m,a,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
k,y,n,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
f,y,c,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
f,y,n,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
f,y,e,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
f,y,n,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
x,y,e,f,m,a,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
k,y,y,f,n,f,w,n,y,e,c,y,y,y,y,p,y,o,e,w,c,l
x,y,n,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
f,y,e,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
k,y,c,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
f,y,y,f,n,f,w,n,w,e,c,y,y,y,y,p,y,o,e,w,c,l
x,y,c,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
k,y,n,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
c,y,y,f,n,f,w,n,y,e,c,y,y,y,y,p,y,o,e,w,c,l
x,y,e,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
k,y,n,f,m,a,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
f,y,y,f,n,f,w,n,y,e,c,y,y,y,y,p,y,o,e,w,c,l
f,y,e,f,m,a,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
f,y,c,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
b,y,y,f,n,f,w,n,w,e,c,y,y,y,y,p,y,o,e,w,c,l
x,y,e,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
c,y,y,f,n,f,w,n,w,e,c,y,y,y,y,p,y,o,e,w,c,l
k,y,e,f,m,a,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
x,y,c,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
x,y,n,f,m,a,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
k,y,y,f,n,f,w,n,w,e,c,y,y,y,y,p,y,o,e,w,c,l
f,y,c,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
x,y,n,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
k,y,e,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
f,y,n,f,m,a,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
k,y,e,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
k,y,c,f,m,a,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
x,y,c,f,m,f,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
f,y,c,f,m,a,c,b,y,e,c,k,y,c,c,p,w,n,n,w,c,d
