Distance(mi),Street,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Weather_Condition,Amenity,Crossing,Junction,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
0.0,local,49.1,99.0,30.16,10.0,Calm,Clear,False,False,False,False,False,True,False,False,Night
0.162,Highway,61.0,59.0,29.81,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Day
2.418,Highway,73.9,82.0,30.16,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.0,Highway,51.0,44.0,29.63,10.0,NW,Fair,False,False,True,False,False,False,False,False,Day
0.08,Highway,35.0,72.0,30.24,6.0,E,Snow,False,True,False,True,False,False,False,False,Night
0.209,large_local,72.0,100.0,29.8,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
1.014,Highway,8.6,73.0,29.61,5.0,NW,Overcast,False,False,False,False,False,False,False,False,Night
0.243,Beltway,31.0,43.0,29.84,10.0,N,Fair,False,False,False,False,False,False,False,False,Night
1.268,Interstate,30.0,93.0,30.21,7.0,NE,Snow,False,False,False,False,False,False,False,False,Day
0.304,large_local,17.6,49.0,30.53,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0.042,local,34.0,57.0,30.04,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
0.348,Interstate,30.0,96.0,30.04,2.5,SW,Light Freezing Rain,False,False,True,False,False,False,False,False,Day
0.0,large_local,50.0,76.0,29.54,10.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
0.267,Beltway,76.0,49.0,29.75,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
0.731,large_local,41.0,70.0,29.94,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.097,local,27.0,86.0,30.12,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
2.529,large_local,43.0,46.0,29.99,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.023,local,87.8,75.0,30.07,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.125,local,46.0,40.0,29.37,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.256,local,88.0,52.0,29.72,10.0,SE,unknown,False,True,False,False,False,False,False,True,Day
0.047,local,91.0,55.0,29.81,10.0,Calm,unknown,False,False,False,False,False,False,False,False,Day
1.281,Interstate,32.0,92.0,29.48,3.0,NW,Ice Pellets,False,False,True,False,False,False,False,False,Day
0.308,large_local,55.0,80.0,30.44,10.0,Variable,Clear,False,True,False,False,False,False,False,False,Night
0.433,local,55.9,72.0,30.2,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.8690000000000001,Interstate,45.0,46.0,29.52,10.0,Variable,Fair,False,False,False,False,False,False,False,False,Day
0.228,large_local,29.0,88.0,29.76,5.0,N,Cloudy,False,False,False,False,False,False,False,False,Night
0.298,local,82.0,66.0,29.94,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.301,Rt100,45.0,93.0,29.45,5.0,SW,Cloudy,False,False,False,False,False,False,False,False,Night
0.872,local,50.0,94.0,30.13,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.204,Highway,40.8,85.0,29.58,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.919,large_local,30.0,85.0,29.75,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.1669999999999999,large_local,57.0,57.0,29.98,10.0,S,Clear,False,False,False,False,False,False,False,False,Night
0.055,local,48.0,37.0,30.16,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.735,local,70.3,96.0,29.92,10.0,Calm,Overcast,False,False,False,False,False,False,False,True,Night
0.257,large_local,77.0,61.0,29.7,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.115,local,49.0,30.0,30.52,10.0,E,Fair,False,True,False,False,False,False,False,True,Day
2.1180000000000003,local,50.0,62.0,30.15,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
0.145,local,74.0,73.0,29.34,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.077,Highway,77.0,78.0,30.0,7.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
2.002,local,47.0,70.0,30.14,9.0,N,Cloudy,False,False,False,False,False,False,False,False,Day
0.168,local,48.0,36.0,29.89,10.0,NW,Windy,False,False,False,False,False,False,False,True,Night
0.147,local,65.7,93.0,30.12,10.0,Calm,Overcast,False,False,False,False,False,False,False,False,Day
0.413,Highway,66.9,54.0,30.22,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.282,local,48.0,61.0,29.88,10.0,S,Fair,False,True,False,False,False,True,False,False,Night
1.554,local,87.8,55.0,29.89,7.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.85,local,54.0,89.0,30.16,7.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
0.848,Highway,64.0,37.0,29.99,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
1.721,local,46.4,34.0,30.05,10.0,W,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.1689999999999999,Beltway,43.0,82.0,29.68,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
3.58,local,68.0,52.0,30.29,10.0,NE,Fair,False,False,False,False,False,False,False,False,Day
1.112,Interstate,70.0,53.0,30.25,10.0,NW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
2.224,Interstate,12.0,56.0,30.61,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.031,large_local,58.0,100.0,29.64,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Day
1.599,large_local,44.0,89.0,29.92,10.0,Calm,Fair,False,False,True,False,False,False,False,False,Night
0.319,Highway,34.0,92.0,29.4,1.0,NE,Snow,False,False,False,False,False,False,False,False,Day
0.199,local,70.0,73.0,29.49,10.0,NE,Cloudy,False,False,False,False,False,False,False,True,Day
0.149,large_local,34.0,48.0,29.71,10.0,NW,Overcast,False,False,True,False,False,False,False,False,Night
0.016,local,41.0,61.0,29.75,7.0,W,Snow,False,False,False,False,False,False,False,False,Night
0.062,local,77.0,54.0,30.26,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.242,local,79.0,61.0,29.84,10.0,NE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.351,Highway,81.0,61.0,29.63,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.115,local,70.0,83.0,29.41,10.0,SW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,60.0,93.0,29.7,4.0,SE,Rain,False,False,False,False,False,False,False,False,Day
1.135,local,55.4,38.0,30.42,10.0,NW,Overcast,False,True,False,True,False,True,False,False,Night
0.112,local,55.0,11.0,30.17,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
0.304,Interstate,33.0,56.0,29.97,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Day
1.612,local,46.9,86.0,30.04,10.0,E,Overcast,False,False,False,False,False,False,False,False,Day
0.0,local,61.0,94.0,28.69,1.0,SE,Windy,False,False,False,False,False,False,False,True,Day
0.532,Highway,75.0,69.0,29.44,10.0,W,Fair,False,False,True,False,False,False,False,False,Day
0.01,local,50.0,82.0,30.19,10.0,N,Drizzle,False,False,False,False,True,False,False,True,Day
0.051,large_local,66.9,79.0,29.96,10.0,SW,Partly Cloudy,False,False,True,False,False,False,False,True,Night
0.312,local,32.0,51.0,30.52,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.6609999999999999,Highway,57.0,59.0,30.06,9.0,E,Drizzle,False,False,False,False,False,False,False,False,Day
0.05,local,46.0,81.0,30.23,10.0,NE,Cloudy,False,False,False,False,False,False,False,True,Day
1.518,large_local,73.0,66.0,29.51,10.0,W,Cloudy,False,False,False,False,False,False,False,False,Day
0.0,Interstate,57.0,77.0,29.73,10.0,N,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.621,large_local,37.0,87.0,29.93,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Day
1.164,large_local,30.0,60.0,29.95,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
1.216,large_local,57.9,90.0,29.82,5.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0.564,local,55.0,57.0,29.47,10.0,NE,Cloudy,False,True,False,False,False,False,False,False,Day
0.089,local,84.0,33.0,30.01,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.014,local,41.0,36.0,29.79,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.619,large_local,30.2,93.0,30.13,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.172,local,78.8,65.0,29.68,10.0,S,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.088,20B,72.0,42.0,29.96,10.0,SE,Fair,False,False,False,False,False,False,False,False,Day
0.225,local,42.1,47.0,30.23,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.629,local,34.0,93.0,29.62,4.0,S,Cloudy,False,False,False,False,False,False,False,True,Day
0.035,local,63.0,94.0,29.43,2.0,SE,Fog,False,False,False,False,False,False,False,False,Night
0.435,Highway,50.0,66.0,29.39,10.0,N,Cloudy,False,False,True,False,False,False,False,False,Day
0.354,local,52.0,58.0,29.12,10.0,N,Cloudy,False,False,False,False,False,False,False,False,Night
7.010000228881836,large_local,68.0,50.0,30.22,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.209,large_local,97.0,50.0,29.09,10.0,SW,Fair,False,False,False,False,False,False,False,False,Day
2.291,Interstate,30.2,86.0,30.3,4.0,SE,Snow,False,False,True,False,False,False,False,False,Night
5.869999885559082,Interstate,37.0,99.0,30.02,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
0.901,local,59.0,94.0,29.7,3.0,Calm,Overcast,False,False,False,False,False,False,False,False,Night
3.880000114440918,Interstate,68.0,73.0,29.56,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Night
1.004,large_local,79.0,58.0,29.54,10.0,Variable,Fair,False,False,False,False,False,False,False,True,Day
0.393,Highway,74.0,91.0,29.84,10.0,Calm,Partly Cloudy,False,False,False,False,False,False,False,False,Night
0.76,local,73.4,83.0,30.21,10.0,SE,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.342,large_local,84.9,65.0,30.17,10.0,NE,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.687,large_local,50.0,100.0,29.97,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.127,large_local,37.0,46.0,29.54,10.0,SW,Fair,False,False,False,False,False,False,False,False,Night
0.21,large_local,29.7,75.0,30.07,10.0,Calm,Clear,False,True,False,False,False,False,False,False,Night
0.929,local,52.0,82.0,30.48,10.0,NE,Fair,False,False,False,False,False,False,False,False,Night
0.069,local,62.0,39.0,29.95,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.0,local,80.1,47.0,30.07,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.039,local,90.0,64.0,30.03,7.0,SW,Partly Cloudy,False,False,False,False,False,True,False,False,Day
0.115,local,48.0,35.0,30.54,10.0,NE,Fair,True,False,False,False,False,False,False,True,Day
0.202,local,75.2,34.0,30.21,10.0,E,Clear,False,False,False,False,False,True,False,False,Day
0.942,Interstate,27.0,43.0,30.4,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
1.0,local,73.4,100.0,29.98,7.0,Calm,Fog,False,False,False,False,False,False,False,False,Night
0.856,local,65.0,62.0,30.24,9.0,NE,Fair,False,False,False,False,False,True,False,False,Day
1.350000023841858,Beltway,81.0,79.0,30.0,10.0,NE,Overcast,False,False,False,False,False,False,False,False,Day
0.146,local,39.0,42.0,29.63,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
0.0,Highway,59.0,94.0,29.66,4.0,Calm,Cloudy,False,False,True,False,False,False,False,False,Day
0.346,local,57.2,63.0,30.1,10.0,NW,Overcast,False,False,False,False,False,False,False,False,Day
0.034,large_local,36.0,89.0,29.64,10.0,Calm,Cloudy,False,False,False,False,False,False,False,True,Night
2.8399999141693115,Beltway,67.0,59.0,29.88,10.0,NW,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.135,local,22.0,31.0,29.52,10.0,W,Fair,False,False,False,False,False,False,False,False,Day
0.563,Interstate,30.0,92.0,29.88,7.0,NW,Clear,False,False,False,False,False,False,False,False,Night
0.306,Beltway,46.0,31.0,29.92,10.0,NW,Fair,False,False,False,False,False,False,False,False,Night
1.789,local,70.0,46.0,29.84,10.0,Calm,Fair,False,False,False,False,False,False,False,True,Day
0.071,Highway,54.0,83.0,30.21,10.0,SE,Cloudy,False,False,False,False,False,False,False,False,Night
0.383,local,27.3,65.0,30.54,10.0,Calm,Overcast,False,False,False,False,False,False,False,True,Day
0.073,local,55.0,47.0,29.43,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
1.887,local,37.0,100.0,29.81,1.0,NW,Fog,False,False,False,False,False,True,False,True,Day
0.048,Highway,52.3,55.0,30.18,10.0,S,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.6509999999999999,local,72.0,49.0,29.72,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
4.691,Interstate,84.2,29.0,30.17,10.0,SW,Clear,False,False,False,False,False,False,False,False,Day
0.37,local,65.0,63.0,29.65,10.0,NW,Mostly Cloudy,False,False,False,False,False,True,False,False,Night
0.219,local,69.8,56.0,30.26,10.0,Calm,Clear,False,False,False,False,False,False,False,True,Night
0.132,large_local,21.0,93.0,29.92,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
0.092,Highway,54.0,100.0,30.06,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Night
3.193,Highway,59.0,88.0,29.86,7.0,N,Rain,False,False,False,False,False,True,False,False,Night
1.832,local,75.2,94.0,30.15,7.0,N,Drizzle,False,False,False,False,False,False,False,True,Day
0.136,large_local,66.0,43.0,30.13,10.0,S,Fair,False,False,False,False,True,False,False,False,Day
0.263,local,51.1,41.0,29.9,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Day
0.033,local,43.0,31.0,29.74,10.0,W,Mostly Cloudy,False,False,True,False,False,False,False,False,Night
0.037,Highway,59.0,64.0,29.87,10.0,Calm,Fair,False,False,False,False,False,False,False,False,Day
3.701,large_local,25.0,100.0,30.25,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.046,local,79.0,74.0,29.6,10.0,NW,Mostly Cloudy,False,False,False,False,False,True,False,False,Day
1.974,local,57.0,88.0,30.05,5.0,NE,Cloudy,False,False,False,False,False,False,False,False,Day
0.099,Highway,72.0,78.0,30.13,10.0,N,Fair,False,False,False,False,False,False,False,False,Day
0.166,local,28.0,80.0,30.15,3.0,N,Cloudy,False,False,False,False,False,False,False,False,Day
0.401,local,61.0,88.0,30.12,10.0,S,Cloudy,False,False,False,False,False,False,False,False,Day
0.725,Interstate,63.0,88.0,29.95,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
0.0,Beltway,60.0,39.0,29.89,10.0,NW,Fair,False,False,True,False,False,False,False,False,Night
0.214,large_local,48.0,87.0,29.69,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
0.8100000023841858,local,23.0,96.0,29.37,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.053,local,39.0,100.0,29.65,10.0,NW,Cloudy,False,False,False,False,False,False,False,False,Night
0.15,Highway,52.0,63.0,30.14,10.0,NW,Clear,False,False,False,False,False,False,False,False,Night
0.018,large_local,75.9,45.0,30.01,10.0,Variable,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.252,local,54.0,77.0,30.14,10.0,SW,Clear,False,False,False,False,False,False,False,False,Night
0.018,Highway,60.0,96.0,29.72,10.0,E,Fair,False,False,False,False,False,False,False,False,Day
0.57,large_local,41.0,62.0,30.33,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.021,local,41.0,57.0,26.91,10.0,SW,unknown,False,False,False,False,False,False,False,False,Night
0.5429999999999999,Highway,17.6,49.0,30.53,10.0,W,Clear,False,False,False,False,False,False,False,False,Day
0.266,local,64.0,94.0,29.09,4.0,NE,Rain,False,False,False,False,False,False,False,True,Day
0.037,local,59.0,48.0,30.32,9.0,SW,Cloudy,False,False,False,False,False,False,False,True,Day
0.117,large_local,79.0,38.0,29.88,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.18,local,84.2,62.0,29.83,10.0,NW,Clear,False,False,False,False,False,False,False,False,Day
0.382,Rt10,54.0,33.0,30.22,10.0,NW,Partly Cloudy,False,False,False,False,False,False,False,False,Day
0.802,Interstate,33.0,71.0,30.12,10.0,SW,Cloudy,False,False,False,False,False,False,False,False,Night
1.600000023841858,Interstate,85.0,51.0,29.62,10.0,SW,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
2.907,local,76.0,87.0,29.62,10.0,NE,Thunder,False,False,False,False,False,False,False,True,Day
0.088,Interstate,40.0,49.0,30.11,10.0,NW,Mostly Cloudy,False,False,True,False,False,False,False,False,Day
0.346,large_local,42.8,76.0,29.86,10.0,W,Clear,False,False,False,False,False,False,False,False,Night
1.8400000333786009,Interstate,37.0,60.0,29.47,10.0,Calm,Cloudy,False,False,False,False,False,False,False,False,Night
1.028,large_local,73.0,57.0,30.05,10.0,Variable,Scattered Clouds,False,False,False,False,False,False,False,False,Day
0.01,Highway,30.0,69.0,29.49,10.0,Calm,Fair,False,False,False,False,False,False,False,True,Night
0.017,local,35.0,54.0,29.4,10.0,W,Fair,False,False,False,False,False,False,False,False,Night
0.342,Interstate,30.0,93.0,30.39,3.0,NE,Small Hail,False,False,True,False,False,False,False,False,Day
0.22,large_local,61.0,93.0,30.03,3.0,Calm,Cloudy,False,False,True,False,False,False,False,False,Night
1.083,Highway,84.9,44.0,29.92,10.0,W,Mostly Cloudy,False,False,False,False,False,False,False,False,Day
1.2919999999999998,Interstate,54.0,86.0,29.88,10.0,N,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.296,large_local,30.2,64.0,30.49,10.0,Calm,Clear,False,False,False,False,False,False,False,False,Night
0.076,local,47.0,50.0,29.4,10.0,NW,Fair,False,False,False,False,False,False,False,False,Day
0.358,local,65.0,84.0,30.18,10.0,SE,Mostly Cloudy,False,False,False,False,False,True,False,False,Night
0.041,local,52.0,100.0,29.33,0.25,Calm,Fog,False,False,False,False,False,False,False,False,Night
0.0,Beltway,80.0,61.0,30.04,10.0,S,Partly Cloudy,False,False,True,False,False,False,False,False,Day
0.327,Highway,32.0,96.0,30.07,10.0,Calm,Mostly Cloudy,False,False,False,False,False,False,False,False,Night
0.03,local,54.0,41.0,30.03,10.0,S,Fair,False,False,False,False,False,False,False,False,Day
